2017-12-30 09:51:45,775 | [46] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 12:25:17,403 | [81] | DefaultLogger | INFO  - Parameter: Name: @UserName, Direction: In, DataType: String, Value: MLI, Size: -1
2017-12-30 12:25:17,410 | [81] | DefaultLogger | INFO  - Parameter: Name: @Password, Direction: In, DataType: String, Value: pSzNwXpUIzJCzksJOPo62w==, Size: -1
2017-12-30 12:25:17,416 | [81] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 12:25:17,424 | [81] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 12:25:17,431 | [81] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 12:25:23,515 | [81] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 12:25:23,526 | [81] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 12:25:23,541 | [81] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 12:25:23,553 | [81] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 12:25:23,562 | [81] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 12:25:23,572 | [81] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 12:25:23,580 | [81] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 12:25:23,590 | [81] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 12:25:23,599 | [81] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 12:25:23,739 | [81] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 12:25:23,745 | [81] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 12:25:26,452 | [81] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 12:25:26,461 | [81] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 12:25:26,471 | [81] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 12:25:26,480 | [81] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 12:25:26,492 | [81] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 12:25:26,502 | [81] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-30 12:25:26,510 | [81] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 12:25:26,519 | [81] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 12:25:26,528 | [81] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-30 12:25:26,536 | [81] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-30 12:25:26,544 | [81] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 1, Size: -1
2017-12-30 12:25:26,553 | [81] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-30 12:25:26,563 | [81] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: , Size: 20
2017-12-30 12:25:26,573 | [81] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-30 12:25:26,581 | [81] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-30 12:25:26,590 | [81] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 12:25:26,692 | [81] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 12:25:26,700 | [81] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 12:25:31,262 | [82] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 12:25:31,272 | [82] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 12:25:31,286 | [82] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 12:25:31,300 | [82] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 12:25:31,321 | [82] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 12:25:31,335 | [82] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 12:25:31,284 | [81] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 12:25:31,355 | [81] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 12:25:31,344 | [82] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 12:25:31,381 | [82] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 12:25:31,388 | [82] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 12:25:31,368 | [81] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 12:25:31,406 | [81] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 12:25:31,415 | [81] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 12:25:31,422 | [81] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetDetails' object created...
2017-12-30 12:25:31,399 | [82] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 12:25:31,437 | [82] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 12:25:31,429 | [81] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 12:25:31,463 | [81] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 12:25:31,474 | [81] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-30 12:25:31,485 | [81] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 28, Size: -1
2017-12-30 12:25:31,494 | [81] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-30 12:25:31,503 | [81] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 12:25:31,514 | [81] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 12:25:31,522 | [81] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 12:26:44,620 | [81] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 12:26:44,633 | [81] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 12:26:44,642 | [81] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 12:26:44,651 | [81] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 12:26:44,657 | [81] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 12:26:44,666 | [81] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Account_VerifyLoginCreds' object created...
2017-12-30 12:26:44,671 | [81] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 12:26:44,677 | [81] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 12:26:44,684 | [81] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-30 12:26:44,691 | [81] | DefaultLogger | INFO  - Parameter: Name: @UserName, Direction: In, DataType: String, Value: admin, Size: -1
2017-12-30 12:26:44,698 | [81] | DefaultLogger | INFO  - Parameter: Name: @Password, Direction: In, DataType: String, Value: pSzNwXpUIzJCzksJOPo62w==, Size: -1
2017-12-30 12:26:44,704 | [81] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 12:26:44,783 | [81] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 12:26:44,805 | [81] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 12:37:23,742 | [80] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 12:37:23,752 | [80] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 12:37:23,946 | [80] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 12:37:23,952 | [80] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 12:37:23,958 | [80] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 12:37:23,964 | [80] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Account_VerifyLoginCreds' object created...
2017-12-30 12:37:23,969 | [80] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 12:37:23,974 | [80] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 12:37:23,980 | [80] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-30 12:37:23,985 | [80] | DefaultLogger | INFO  - Parameter: Name: @UserName, Direction: In, DataType: String, Value: MLI, Size: -1
2017-12-30 12:37:23,991 | [80] | DefaultLogger | INFO  - Parameter: Name: @Password, Direction: In, DataType: String, Value: pSzNwXpUIzJCzksJOPo62w==, Size: -1
2017-12-30 12:37:23,996 | [80] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 12:37:24,017 | [80] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 12:37:24,023 | [80] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 12:38:49,718 | [80] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 12:38:49,737 | [80] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 12:38:49,746 | [80] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 12:38:49,752 | [80] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 12:38:49,758 | [80] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 12:38:49,764 | [80] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Account_VerifyLoginCreds' object created...
2017-12-30 12:38:49,769 | [80] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 12:38:49,776 | [80] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 12:38:49,784 | [80] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-30 12:38:49,793 | [80] | DefaultLogger | INFO  - Parameter: Name: @UserName, Direction: In, DataType: String, Value: MLI, Size: -1
2017-12-30 12:38:49,800 | [80] | DefaultLogger | INFO  - Parameter: Name: @Password, Direction: In, DataType: String, Value: pSzNwXpUIzJCzksJOPo62w==, Size: -1
2017-12-30 12:38:49,805 | [80] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 12:38:49,818 | [80] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 12:38:49,825 | [80] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 12:40:18,390 | [78] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 12:40:18,399 | [78] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 12:40:18,409 | [78] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 12:40:18,415 | [78] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 12:40:18,422 | [78] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 12:40:18,427 | [78] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Account_VerifyLoginCreds' object created...
2017-12-30 12:40:18,435 | [78] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 12:40:18,443 | [78] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 12:40:18,452 | [78] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-30 12:40:18,461 | [78] | DefaultLogger | INFO  - Parameter: Name: @UserName, Direction: In, DataType: String, Value: MLI, Size: -1
2017-12-30 12:40:18,467 | [78] | DefaultLogger | INFO  - Parameter: Name: @Password, Direction: In, DataType: String, Value: qC7RliKsUHNfG012wwQgQg==, Size: -1
2017-12-30 12:40:18,474 | [78] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 12:40:18,534 | [78] | DefaultLogger | DEBUG - ExecuteProcedure: Error...
2017-12-30 12:40:18,541 | [78] | DefaultLogger | DEBUG - WrapDatabaseException: Started...
2017-12-30 12:40:18,549 | [78] | DefaultLogger | DEBUG - WrapDatabaseException: Completed...
2017-12-30 12:40:18,694 | [78] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 12:40:18,725 | [78] | DefaultLogger | ERROR - ID: 20171230124018 | Number: -2146232060 | Message: Invalid username / password Trace:    at System.Data.SqlClient.SqlConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)
   at System.Data.SqlClient.SqlInternalConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)
   at System.Data.SqlClient.TdsParser.ThrowExceptionAndWarning(TdsParserStateObject stateObj, Boolean callerHasConnectionLock, Boolean asyncClose)
   at System.Data.SqlClient.TdsParser.TryRun(RunBehavior runBehavior, SqlCommand cmdHandler, SqlDataReader dataStream, BulkCopySimpleResultSet bulkCopyHandler, TdsParserStateObject stateObj, Boolean& dataReady)
   at System.Data.SqlClient.SqlDataReader.TryConsumeMetaData()
   at System.Data.SqlClient.SqlDataReader.get_MetaData()
   at System.Data.SqlClient.SqlCommand.FinishExecuteReader(SqlDataReader ds, RunBehavior runBehavior, String resetOptionsString, Boolean isInternal, Boolean forDescribeParameterEncryption)
   at System.Data.SqlClient.SqlCommand.RunExecuteReaderTds(CommandBehavior cmdBehavior, RunBehavior runBehavior, Boolean returnStream, Boolean async, Int32 timeout, Task& task, Boolean asyncWrite, Boolean inRetry, SqlDataReader ds, Boolean describeParameterEncryptionRequest)
   at System.Data.SqlClient.SqlCommand.RunExecuteReader(CommandBehavior cmdBehavior, RunBehavior runBehavior, Boolean returnStream, String method, TaskCompletionSource`1 completion, Int32 timeout, Task& task, Boolean& usedCache, Boolean asyncWrite, Boolean inRetry)
   at System.Data.SqlClient.SqlCommand.RunExecuteReader(CommandBehavior cmdBehavior, RunBehavior runBehavior, Boolean returnStream, String method)
   at System.Data.SqlClient.SqlCommand.ExecuteReader(CommandBehavior behavior, String method)
   at System.Data.SqlClient.SqlCommand.ExecuteDbDataReader(CommandBehavior behavior)
   at System.Data.Common.DbCommand.System.Data.IDbCommand.ExecuteReader(CommandBehavior behavior)
   at System.Data.Common.DbDataAdapter.FillInternal(DataSet dataset, DataTable[] datatables, Int32 startRecord, Int32 maxRecords, String srcTable, IDbCommand command, CommandBehavior behavior)
   at System.Data.Common.DbDataAdapter.Fill(DataSet dataSet, Int32 startRecord, Int32 maxRecords, String srcTable, IDbCommand command, CommandBehavior behavior)
   at System.Data.Common.DbDataAdapter.Fill(DataSet dataSet)
   at G2.DAL.SQLDatabaseAccess.ExecuteProcedure(String procName, IEnumerable`1 parameters)
2017-12-30 12:40:29,212 | [80] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 12:40:29,236 | [80] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 12:40:29,246 | [80] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 12:40:29,261 | [80] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 12:40:29,270 | [80] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 12:40:29,278 | [80] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Account_VerifyLoginCreds' object created...
2017-12-30 12:40:29,289 | [80] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 12:40:29,295 | [80] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 12:40:29,302 | [80] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-30 12:40:29,308 | [80] | DefaultLogger | INFO  - Parameter: Name: @UserName, Direction: In, DataType: String, Value: MLI, Size: -1
2017-12-30 12:40:29,314 | [80] | DefaultLogger | INFO  - Parameter: Name: @Password, Direction: In, DataType: String, Value: qC7RliKsUHNfG012wwQgQg==, Size: -1
2017-12-30 12:40:29,321 | [80] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 12:40:29,330 | [80] | DefaultLogger | DEBUG - ExecuteProcedure: Error...
2017-12-30 12:40:29,338 | [80] | DefaultLogger | DEBUG - WrapDatabaseException: Started...
2017-12-30 12:40:29,344 | [80] | DefaultLogger | DEBUG - WrapDatabaseException: Completed...
2017-12-30 12:40:29,369 | [80] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 12:40:29,377 | [80] | DefaultLogger | ERROR - ID: 20171230124029 | Number: -2146232060 | Message: Invalid username / password Trace:    at System.Data.SqlClient.SqlConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)
   at System.Data.SqlClient.SqlInternalConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)
   at System.Data.SqlClient.TdsParser.ThrowExceptionAndWarning(TdsParserStateObject stateObj, Boolean callerHasConnectionLock, Boolean asyncClose)
   at System.Data.SqlClient.TdsParser.TryRun(RunBehavior runBehavior, SqlCommand cmdHandler, SqlDataReader dataStream, BulkCopySimpleResultSet bulkCopyHandler, TdsParserStateObject stateObj, Boolean& dataReady)
   at System.Data.SqlClient.SqlDataReader.TryConsumeMetaData()
   at System.Data.SqlClient.SqlDataReader.get_MetaData()
   at System.Data.SqlClient.SqlCommand.FinishExecuteReader(SqlDataReader ds, RunBehavior runBehavior, String resetOptionsString, Boolean isInternal, Boolean forDescribeParameterEncryption)
   at System.Data.SqlClient.SqlCommand.RunExecuteReaderTds(CommandBehavior cmdBehavior, RunBehavior runBehavior, Boolean returnStream, Boolean async, Int32 timeout, Task& task, Boolean asyncWrite, Boolean inRetry, SqlDataReader ds, Boolean describeParameterEncryptionRequest)
   at System.Data.SqlClient.SqlCommand.RunExecuteReader(CommandBehavior cmdBehavior, RunBehavior runBehavior, Boolean returnStream, String method, TaskCompletionSource`1 completion, Int32 timeout, Task& task, Boolean& usedCache, Boolean asyncWrite, Boolean inRetry)
   at System.Data.SqlClient.SqlCommand.RunExecuteReader(CommandBehavior cmdBehavior, RunBehavior runBehavior, Boolean returnStream, String method)
   at System.Data.SqlClient.SqlCommand.ExecuteReader(CommandBehavior behavior, String method)
   at System.Data.SqlClient.SqlCommand.ExecuteDbDataReader(CommandBehavior behavior)
   at System.Data.Common.DbCommand.System.Data.IDbCommand.ExecuteReader(CommandBehavior behavior)
   at System.Data.Common.DbDataAdapter.FillInternal(DataSet dataset, DataTable[] datatables, Int32 startRecord, Int32 maxRecords, String srcTable, IDbCommand command, CommandBehavior behavior)
   at System.Data.Common.DbDataAdapter.Fill(DataSet dataSet, Int32 startRecord, Int32 maxRecords, String srcTable, IDbCommand command, CommandBehavior behavior)
   at System.Data.Common.DbDataAdapter.Fill(DataSet dataSet)
