2017-12-31 09:49:37,814 | [176] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:17:54,118 | [21] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-31 11:17:54,123 | [21] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: , Size: 20
2017-12-31 11:17:54,128 | [21] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:17:54,134 | [21] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:17:54,139 | [21] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:17:54,154 | [21] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:17:54,161 | [21] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:17:56,622 | [21] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:17:56,632 | [21] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:17:56,644 | [21] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:17:56,658 | [21] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:17:56,667 | [21] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:17:56,628 | [13] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:17:56,684 | [13] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:17:56,690 | [13] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:17:56,701 | [13] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:17:56,711 | [13] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:17:56,721 | [13] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetDetails' object created...
2017-12-31 11:17:56,677 | [21] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-31 11:17:56,738 | [21] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:17:56,745 | [21] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:17:56,751 | [21] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:17:56,729 | [13] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:17:56,763 | [13] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:17:56,769 | [13] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-31 11:17:56,774 | [13] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 30, Size: -1
2017-12-31 11:17:56,779 | [13] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 11:17:56,758 | [21] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:17:56,790 | [21] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:17:56,784 | [13] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:17:56,812 | [13] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:17:56,819 | [13] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:18:03,288 | [17] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:18:03,295 | [17] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:18:03,306 | [17] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:18:03,314 | [17] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:18:03,322 | [17] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:18:03,327 | [17] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-31 11:18:03,334 | [17] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:18:03,339 | [17] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:18:03,346 | [17] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:18:03,354 | [17] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:18:03,361 | [17] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:18:16,199 | [21] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:18:16,214 | [21] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:18:16,221 | [21] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:18:16,232 | [21] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:18:16,241 | [21] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:18:16,251 | [21] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-31 11:18:16,257 | [21] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:18:16,266 | [21] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:18:16,273 | [21] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:18:16,281 | [21] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:18:16,288 | [21] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:18:50,249 | [13] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:18:50,267 | [13] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:18:50,278 | [13] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:18:50,293 | [13] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:18:50,310 | [13] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:18:50,327 | [13] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-31 11:18:50,338 | [13] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:18:50,350 | [13] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:18:50,383 | [13] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:18:50,397 | [13] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:18:50,418 | [13] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:19:04,225 | [13] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:19:04,236 | [13] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:19:04,249 | [13] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:19:04,260 | [13] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:19:04,272 | [13] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:19:04,282 | [13] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-31 11:19:04,295 | [13] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:19:04,306 | [13] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:19:04,320 | [13] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:19:04,343 | [13] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:19:04,354 | [13] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:20:26,246 | [21] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:20:26,255 | [21] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:20:26,266 | [21] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:20:26,275 | [21] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:20:26,285 | [21] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:20:26,293 | [21] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-31 11:20:26,301 | [21] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:20:26,312 | [21] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:20:26,352 | [21] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:20:26,371 | [21] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:20:26,382 | [21] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:20:58,683 | [33] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:20:58,714 | [33] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:20:58,771 | [33] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:20:58,799 | [33] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:20:58,820 | [33] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:20:58,847 | [33] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-31 11:20:58,866 | [33] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:20:58,881 | [33] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:20:58,901 | [33] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:20:58,921 | [33] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:20:58,950 | [33] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:21:49,064 | [21] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:21:49,073 | [21] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:21:49,084 | [21] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:21:49,093 | [21] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:21:49,104 | [21] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:21:49,118 | [21] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-31 11:21:49,126 | [21] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:21:49,136 | [21] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:21:49,147 | [21] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:21:49,157 | [21] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:21:49,166 | [21] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:21:54,498 | [25] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:21:54,514 | [25] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:21:54,524 | [25] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:21:54,534 | [25] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:21:54,550 | [25] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:21:54,573 | [25] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-31 11:21:54,584 | [25] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:21:54,593 | [25] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:21:54,603 | [25] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-31 11:21:54,613 | [25] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 11:21:54,621 | [25] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 1, Size: -1
2017-12-31 11:21:54,629 | [25] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-31 11:21:54,635 | [25] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: , Size: 20
2017-12-31 11:21:54,641 | [25] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:21:54,647 | [25] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:21:54,652 | [25] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:21:54,668 | [25] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:21:54,674 | [25] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:21:59,435 | [21] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:21:59,449 | [21] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:21:59,460 | [21] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:21:59,472 | [21] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:21:59,444 | [25] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:21:59,495 | [25] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:21:59,502 | [25] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:21:59,510 | [25] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:21:59,484 | [21] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:21:59,527 | [21] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-31 11:21:59,534 | [21] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:21:59,542 | [21] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:21:59,518 | [25] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:21:59,557 | [25] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetDetails' object created...
2017-12-31 11:21:59,567 | [25] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:21:59,574 | [25] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:21:59,550 | [21] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:21:59,593 | [21] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:21:59,604 | [21] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:21:59,583 | [25] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-31 11:21:59,620 | [25] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 1, Size: -1
2017-12-31 11:21:59,629 | [25] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 11:21:59,637 | [25] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:21:59,650 | [25] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:21:59,659 | [25] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:22:13,411 | [31] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:22:13,434 | [31] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:22:13,449 | [31] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:22:13,459 | [31] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:22:13,466 | [31] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:22:13,476 | [31] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-31 11:22:13,485 | [31] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:22:13,492 | [31] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:22:13,499 | [31] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-31 11:22:13,505 | [31] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 11:22:13,511 | [31] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 1, Size: -1
2017-12-31 11:22:13,516 | [31] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-31 11:22:13,522 | [31] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: , Size: 20
2017-12-31 11:22:13,527 | [31] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:22:13,532 | [31] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:22:13,538 | [31] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:22:13,552 | [31] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:22:13,558 | [31] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:22:18,570 | [25] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:22:18,591 | [25] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:22:18,604 | [25] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:22:18,621 | [25] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:22:18,642 | [25] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:22:18,652 | [25] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-31 11:22:18,601 | [34] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:22:18,679 | [34] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:22:18,693 | [34] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:22:18,701 | [34] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:22:18,710 | [34] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:22:18,665 | [25] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:22:18,727 | [25] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:22:18,733 | [25] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:22:18,717 | [34] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetDetails' object created...
2017-12-31 11:22:18,750 | [34] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:22:18,756 | [34] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:22:18,763 | [34] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-31 11:22:18,743 | [25] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:22:18,778 | [25] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:22:18,769 | [34] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 28, Size: -1
2017-12-31 11:22:18,796 | [34] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 11:22:18,808 | [34] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:22:18,827 | [34] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:22:18,835 | [34] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:22:31,484 | [25] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:22:31,514 | [25] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:22:31,537 | [25] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:22:31,545 | [25] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:22:31,552 | [25] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:22:31,558 | [25] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-31 11:22:31,564 | [25] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:22:31,571 | [25] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:22:31,578 | [25] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-31 11:22:31,583 | [25] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 11:22:31,592 | [25] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 1, Size: -1
2017-12-31 11:22:31,599 | [25] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-31 11:22:31,605 | [25] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: , Size: 20
2017-12-31 11:22:31,610 | [25] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:22:31,618 | [25] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:22:31,625 | [25] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:22:31,641 | [25] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:22:31,646 | [25] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:22:35,664 | [21] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:22:35,679 | [21] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:22:35,694 | [21] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:22:35,706 | [21] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:22:35,714 | [21] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:22:35,721 | [21] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-31 11:22:35,727 | [21] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:22:35,735 | [21] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:22:35,742 | [21] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-31 11:22:35,751 | [21] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 11:22:35,759 | [21] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 1, Size: -1
2017-12-31 11:22:35,765 | [21] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-31 11:22:35,770 | [21] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: GJ, Size: 20
2017-12-31 11:22:35,776 | [21] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:22:35,781 | [21] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:22:35,787 | [21] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:22:35,800 | [21] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:22:35,805 | [21] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:22:50,297 | [35] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:22:50,310 | [35] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:22:50,322 | [35] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:22:50,340 | [35] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:22:50,352 | [35] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:22:50,359 | [35] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-31 11:22:50,311 | [21] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:22:50,377 | [21] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:22:50,370 | [35] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:22:50,399 | [35] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:22:50,408 | [35] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:22:50,388 | [21] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:22:50,435 | [21] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:22:50,445 | [21] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:22:50,454 | [21] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetDetails' object created...
2017-12-31 11:22:50,423 | [35] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:22:50,470 | [35] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:22:50,461 | [21] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:22:50,494 | [21] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:22:50,509 | [21] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-31 11:22:50,519 | [21] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 36, Size: -1
2017-12-31 11:22:50,527 | [21] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 11:22:50,535 | [21] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:22:50,544 | [21] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
